image_path,resolution,contrast,sharpness,quality
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f5b9de231afb6de17c4e270d98a3295_tn-11751718254.jpeg,102400,2779.792,2446.633948279476,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f65cdb48a47736cd05d8df193afb0c6_tn-5159015106.jpeg,102400,254.37201,1012.1193907423972,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f675b271fbd510758324b9de9c68e5a_tn-14634980200.jpeg,102400,369.55035,967.5717382079125,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f6c63869c2233ff07f864a004f0ba88_tn-19441367096.jpeg,102400,931.12897,766.4486274291038,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f6db1dd75e80aecbd500d98c549183e_tn-19827534813.jpeg,102400,452.48352,764.9014716609956,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f7829692fcab1f67539369b882d94f7_tn-17079644184.jpeg,102400,2387.9055,851.9374429320335,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f8fa2ac552d144901841c8eb80a6653_tn-18740406365.jpeg,102400,1827.145,3282.35303704977,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f93cb021cfff2bc51f20238bf31e231_tn-19613378916.jpeg,102400,1523.5309,1188.125214691162,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f978e8080bf4b01a35afe9b8fa866a9_tn-2630733179.jpeg,102400,1386.9891,852.0172073340417,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f99835d51b3db7df782bf3078de0bf2_tn-1074859294.jpeg,102400,1473.343,549.4488076778412,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1f9c4eff547b13426534ebea636bff97_tn-11997390502.jpeg,102400,1869.6251,2247.190812183285,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fa2e4e95de13264f8b9bcc0ba3f6dcb_tn-15351161769.jpeg,102400,2970.0222,426.5143770003319,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fa52f86e25e48844d9914b9895e1e84_tn-10535918698.jpeg,102400,3901.78,1297.37857421875,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fa779f5d0129b2842b7159201da4d6d_tn-6819572644.jpeg,102400,2594.2683,2558.1539451442713,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fb455eefdaebdd7fe3de4841c00bf99_tn-3236196335.jpeg,102400,297.84637,717.2688679927825,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fb8960900643e6bf42ee09668e1064b_tn-2301829226.jpeg,102400,1276.1625,196.39456240234375,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fc2083b86277ac9ec89a513137c5963_tn-20036874326.jpeg,102400,328.28616,804.3233470412255,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fc22021c4bab7e6c565cadbcea7ccec_tn-6213169404.jpeg,102400,3708.4868,841.19203125,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fc64a9eb75659699e903fe2f8fdf516_tn-16549612753.jpeg,102400,1652.9142,3127.1685051512723,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fcf9293b1e35d9b337b384a561ef6c0_tn-3478526876.jpeg,102400,798.2458,2483.5042126918793,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fe169be203d91e68fb8ab4894b08aaa_tn-19619307867.jpeg,102400,2008.2373,967.7363565611839,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fe3da9749349710cac4c0fb43428300_tn-7663835371.jpeg,102400,2298.7402,2274.681074066162,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fe96ffbd42915c71051a19e64d88bac_tn-15287245253.jpeg,102400,1909.2759,1542.8487535124782,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1fea19680f1cccd804e729cde9e5a97d_tn-15622519890.jpeg,102400,1323.1493,4380.16679060278,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1ff0b6f66ed8acb441776f2a9f3faf03_tn-8551323188.jpeg,102400,2294.3452,2526.0686318874364,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1ff67a94c7880b91f388aedbc6d3ffeb_tn-4517089490.jpeg,102400,347.38055,335.4780450209617,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1FRLD758.jpg,78312,748.4771,1791.707295479039,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1FXSQI2S.jpg,69888,586.1472,3329.164531537474,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1G7G7C5J.jpg,61776,128.89934,1710.4865768698378,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1GB62WDP.jpg,282744,2275.019,603.8567024352682,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1GTY8H6A.jpg,176868,5037.82,207.66327871959018,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1H8NQJE6.jpg,276624,8652.932,192.18585533863302,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1HB5A3V5.jpg,67392,795.2089,3715.1769531789014,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1HG2UG09.jpg,87672,1378.0256,1563.0483568799768,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1IAX9JQI.jpg,62088,120.754845,1733.708406040424,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1IEZEM2S.jpg,64272,428.89203,1918.9859242029622,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1IHU9TXB.jpg,140148,3312.0554,117.27738861081873,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1ITJROTJ.jpg,79872,1177.1729,1479.1722218087439,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1IU8CE4Q.jpg,63336,413.64423,2770.8245539658496,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1JFR7ETC.jpg,151776,2639.928,171.02546852070975,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1KGTCBPT.jpg,76440,895.7219,2472.147716487945,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1KN7YCFC.jpg,280296,5197.7803,3421.9133348804526,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1KNRIVAZ.jpg,164628,1158.1924,1182.1361819033998,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1KYDKGFM.jpg,65832,428.46555,2685.775940408023,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1LAQNDMG.jpg,79872,1028.4076,1079.3297775613096,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1LBPYY44.jpg,87984,1292.5588,862.0421661044624,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1LDPLWET.jpg,61776,683.0395,5006.911055409191,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1LM5GMIY.jpg,63648,400.69064,2605.4428414693393,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1LO2XDJG.jpg,171972,1803.1884,1053.4836420664283,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1MKMQMWW.jpg,87672,1412.3704,4014.2376745352008,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1OG9XKGQ.jpg,260712,5538.8984,220.62073302624958,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1OTSVGVD.jpg,77376,1330.3773,2434.4395908904503,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1PCKLPAS.jpg,62088,316.32593,5224.400667011914,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1QSJT6HL.jpg,63648,401.8221,4059.86200842315,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1R89F9T6.jpg,93912,1634.6646,1652.9998256710335,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1RIHM4OT.jpg,76128,593.7334,3042.5428851707907,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1RM2FHXD.jpg,63024,461.03452,4645.165083592625,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1ROW3O85.jpg,66456,415.37076,3106.081444170866,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1SMR2UN3.jpg,61464,232.81203,3095.9922095837483,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1TI58J39.jpg,64584,630.1143,2813.781463986355,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1UH8CSIQ.jpg,63648,373.4079,3104.314118378205,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1V07DSM8.jpg,78936,1197.5256,2114.9983569054248,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1W3I6LLU.jpg,63024,714.95605,6846.695416280325,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1WNBEZWH.jpg,60528,861.93384,2596.37790296632,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1XRGU31Q.jpg,67080,447.02075,2442.63309144996,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\1YFSS8B9.jpg,86424,1320.752,7304.223074725652,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\2.png,180000,4818.805,1418.8241920441665,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\20.png,180000,1217.6989,818.3149794752777,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\200.png,180000,6465.4697,293.31923885922845,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\201.png,180000,6830.0557,503.8766931820987,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\202.png,180000,1774.9644,110.98316665172838,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\203.png,180000,7467.1533,599.1440111111111,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\204.png,180000,1730.7933,678.2542599851542,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\205.png,180000,1278.7101,204.1052830058951,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\206.png,180000,1134.6741,321.6504888611111,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\207.png,180000,1695.6946,204.58140149996913,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\208.png,180000,981.1042,581.8340551955556,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\209.png,180000,744.882,130.4218221111111,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\20a2bcda1d379bd71521450136129696_tn-9278504045.jpeg,102400,200.06004,13321.376292578792,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\20d797f7a91b0eb83f47efa1d23a2b3c_tn-9342528248.jpeg,102400,623.6701,2522.879736797714,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\20f838ded2c6c7c47401c7d98d0fe4c8_tn-5637390726.jpeg,102400,323.2046,6219.1942846675865,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\21.png,180000,744.882,130.4218221111111,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\210.png,180000,3028.625,556.0328292170062,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\210562321-laptop-on-a-wooden-table-close-up-selective-focus.jpg,1127100,8885.6045,401.4718431934432,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\211.png,180000,2865.6826,947.8326749506174,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\212.png,180000,2144.338,225.24537388811729,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\213.png,180000,1209.8252,213.52915230506179,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\214.png,180000,4773.081,493.4093721844136,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\215.png,180000,3223.9236,605.8294266635803,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\216.png,180000,4507.705,576.620852566389,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\217.png,180000,3702.4294,297.31913727527774,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\218.png,180000,3791.1372,2141.423616908611,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\219.png,180000,1243.1469,322.7686888680247,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\21be1bde3b4eb99b645378bc19c77db8_tn-8883801320.jpeg,102400,305.2443,1288.9013961958885,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\21d5120838f876197c03991b4dee5d20_tn-3543176377.jpeg,102400,1383.7645,1437.569000463486,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\22.png,180000,595.5445,318.8576500441667,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\220.png,180000,990.357,161.8470721540432,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\221.png,180000,7352.344,778.0055777777778,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\222.png,180000,1916.0514,255.44957776283954,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\223.png,180000,1141.7251,1909.2871666566664,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\224.png,180000,1441.1093,447.1499544646914,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\225.png,180000,762.71185,758.6786918725617,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\226.png,180000,1480.9751,336.4064053910803,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\227.png,180000,2718.9714,309.28052777774695,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\228.png,180000,3843.353,159.19578829432098,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\229.png,180000,2860.5837,258.4995666666667,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\22b32744eccc1c9cccd15aad7e541ac1_tn-4768012345.jpeg,102400,2081.5474,1570.3911502548217,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\22cf65adc3ba4281ae9d203343b39aa7_tn-16822300353.jpeg,102400,1134.5524,630.9167251502037,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\22ff48b09184f3c51ade76d3d9c63064_tn-159756985.jpeg,102400,1515.2457,1508.9312716976167,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\23.png,180000,1884.4579,316.23991551000006,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\230.png,180000,3802.7825,242.99974050913585,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\231.png,180000,5712.779,553.8005327109877,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\232.png,180000,4057.8809,355.1154745377778,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\233.png,180000,1237.7733,1855.1009783207098,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\234.png,180000,1009.1046,497.2522999998766,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\235.png,180000,1143.1486,972.5680538365434,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\236.png,180000,1029.992,767.0579552344444,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\237.png,180000,1667.5306,846.9287414930556,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\238.png,180000,2865.6826,947.8326749506174,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\239.png,180000,1338.5447,360.61916093749994,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\24.png,180000,1400.4703,149.52032108333333,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\240.png,180000,3764.3665,680.6676674108334,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\241.png,180000,5829.3647,976.1671370362654,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\242.png,180000,796.1863,798.7318018720988,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\243.png,180000,2286.7102,850.8623362902471,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\244.png,180000,974.34644,545.4722522211111,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\245.png,180000,1794.492,845.6518365154323,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\246.png,180000,5388.8516,1120.0867844375,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\247.png,180000,1864.4087,383.33241967626543,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\248.png,180000,1739.9567,1222.0925425461728,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\249.png,180000,4905.0537,580.3888001441667,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\24db166c1ec24c2d1bf58b1a83642823_tn-8356202833.jpeg,102400,1846.5554,6327.631793272401,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\24e5ea5e96e662ad01bc2f8e64456bc8_tn-17449665634.jpeg,102400,1528.7423,5217.873685523128,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\24ec93df71eb0e781ba57513f7ffce6d_tn-6225979334.jpeg,102400,466.88913,3394.6912478622435,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\25.png,180000,4347.1685,2227.9720813846916,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\250.png,180000,4709.097,378.2304015091358,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\251.png,180000,5131.221,1981.8531097766668,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\252.png,180000,656.88586,1166.6217649239504,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\252e578a2e3c6f8ee122a15f6166028a_tn-19214987267.jpeg,102400,2213.9048,1883.4883528975488,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\253.png,180000,5631.212,3386.337255472099,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\254.png,180000,1770.0902,571.369054441358,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\255.png,180000,4973.878,1063.1312991984878,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\256.png,180000,5556.1445,3929.489330986542,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\257.png,180000,4862.702,1062.4948874646914,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\258.png,180000,1004.60315,349.9650264975,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\259.png,180000,1274.7656,554.4165498851543,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\25d59306eeeadcd5bdfb8b8c33798828_tn-16049630561.jpeg,102400,1603.2817,4385.219695080185,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\25f179ca267a6d984ec60e8546baaebd_tn-3959743670.jpeg,102400,531.8649,852.9314140224457,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\26.png,180000,5312.1895,873.4839905863888,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\260.png,180000,920.48364,703.8545220424691,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\261.png,180000,793.9236,663.7204426473767,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\262.png,180000,1380.2106,1213.25036648071,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\263.png,180000,824.77563,965.378094154043,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\264.png,180000,1225.8887,79.37880825876545,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\265.png,180000,832.75397,1160.3802210110803,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\266.png,180000,774.10266,405.54058894441357,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\267.png,180000,2279.4548,1459.184827626543,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\268.png,180000,5154.5596,271.0960792788889,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\269.png,180000,826.0534,1502.6841325233333,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\26a3413f7f1a8671dd5c3ef8208750a5_tn-6300812562.jpeg,102400,995.91943,5666.388080650235,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\26b69fbcd02419d942773924465565b3_tn-10454109698.jpeg,102400,206.09756,6448.529502318479,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\26b930e32b9d158e8df3330eb92197fb_tn-18024856082.jpeg,102400,1992.2913,1064.594312758541,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\26cbdd110711a19457a7f08cc965685e_tn-7913443890.jpeg,102400,315.34656,6229.694277930355,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\27.png,180000,2144.338,225.24537388811729,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\270.png,180000,877.0452,757.2728231552776,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\271.png,180000,671.7393,5940.552626416667,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\272.png,180000,5648.5854,919.3616266069135,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\273.png,180000,1068.3586,659.4578310799692,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\274.png,180000,722.4732,535.41958258321,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\275.png,180000,803.1438,1015.5446221677779,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\276.png,180000,5871.6646,1021.0788700933334,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\277.png,180000,705.7271,952.2695942614504,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\278.png,180000,4166.414,692.8480395155555,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\279.png,180000,624.40424,939.7119841180245,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\27b2ab76075b535e5fd44d34661dde9d_tn-15419357266.jpeg,102400,353.97992,1155.9334815382958,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\28.png,180000,1228.748,374.83437700728393,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\280.png,180000,697.5628,1807.3789109288887,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\281.png,180000,1057.4541,1220.7801584680249,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\282.png,180000,4155.127,617.9725619100001,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\283.png,180000,410.56525,2213.766394466636,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\284.png,180000,5272.59,839.4731555555555,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\285.png,180000,3200.34,220.75274199256174,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\286.png,180000,4004.2563,3596.2165888395066,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\287.png,180000,829.55023,728.384010675432,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\288.png,180000,779.4067,508.80135760589496,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\289.png,180000,3970.0354,2113.937813288858,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\28c2b43d792238c2ef86cd6371b2cac2_tn-13088542436.jpeg,102400,1373.7032,2200.1493737167357,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\29.png,180000,1667.3014,344.347801807284,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\290.png,180000,3815.0803,336.28465407098764,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\291.png,180000,4321.632,1460.3079530488887,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\292.png,180000,5265.855,734.2323222222223,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\293.png,180000,3818.9927,325.4329696740432,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\294.png,180000,3770.3281,1804.0774057777471,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\295.png,180000,4301.0347,460.5200166663889,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\296.png,180000,3602.0261,287.789147857284,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\297.png,180000,822.00085,1616.4095770646913,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\298.png,180000,3705.9868,1580.3171644984875,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\299.png,180000,4102.1416,1940.0544705895063,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\29a55b82671d411c25bc8ddb265293cf_tn-19102297249.jpeg,102400,1805.7845,5241.494132347108,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\29b2209eaf1c206e7047a7c516ff1e3e_tn-17023257748.jpeg,102400,1416.633,765.3416976924896,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\2a06784fd87e72deeaef39952abaa565_tn-9559411851.jpeg,102400,825.8272,2522.3182150691987,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\2a14341ed6a79e3920f71a43d84b71c9_tn-6465367069.jpeg,102400,1574.9531,2140.9604191321378,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\2a18cdb120fb93bb9a9e1afeb2ddb599_tn-5923695622.jpeg,102400,1711.0168,1003.4273534995081,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\2a3052f3b4d0518eec99f5085bd2bb68_tn-15742513637.jpeg,102400,392.2243,9073.970165767574,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\2a370d949d9e4dd531963c92c2337cde_tn-8551292394.jpeg,102400,869.36566,1748.140681359768,düşük kalite
C:/Users/Mkumru/Desktop/veriAnaliziTumResimler\2a3f5df74950f50cb2b93029983d9694_tn-12273928183.jpeg,102400,3419.2456,1635.2165624938966,düşük kalite
